temperature,humidity,sound_volume,anomaly
48.75604989634482,41.32808178201285,82.56315204981473,0
54.87394328147022,43.663544755856826,65.73178101030125,0
41.67892432406483,59.600341815789776,83.26771175511554,0
47.678122012390624,53.574452952884485,68.66602282597748,0
50.210532966870346,45.17352309787937,91.8853921882837,0
42.2445937952346,47.072013558025944,104.315540683732,0
46.150525712965816,54.61453828217798,68.57892381287793,0
35.76963308519015,39.56266782631962,75.76313041851913,0
59.855424624921156,48.84944955409717,83.20461223105292,0
54.4317578438031,54.12007694054589,72.84732703129652,0
65.48922819756638,40.952026573006414,78.28974193697435,0
46.313784048935986,45.50279179932112,84.73786588501117,0
53.80017175120993,50.1995570525417,74.53804264153536,0
49.408642071582946,53.448282183608356,70.96027045298243,0
59.04410510801769,55.28141849808633,76.73213173979128,0
48.76302601681054,53.21544269779738,70.58837222878721,0
61.81451006392929,63.38952591572701,84.79628950817876,0
42.6737052032951,51.0054336797985,104.01503853622597,1
81.13560481777117,57.47121007764258,69.01513668579906,1
48.78926783990333,46.67833410688243,80.67374167011587,0
42.21554517736678,43.827373861272065,79.77457516822255,0
49.85508052876314,45.61313824010142,77.08987747225545,0
37.30534758157589,60.45058716228145,59.103910091635555,0
51.424653253083136,51.94329003776311,60.87240549387958,0
53.72311830117217,44.01620166502811,93.94514316687078,0
42.88083575753537,53.61557385945401,76.39047521705056,0
37.0636462036866,46.1128771574254,88.03986649616262,0
51.20784351455396,56.19973091821028,98.6667861999118,0
55.50341073227062,46.30752077681027,89.413460264514,0
49.499709792071066,59.914293030496275,81.16506242782765,0
55.85444139432371,31.944908265344292,94.63217126626338,0
48.61239777696136,56.42993323558394,78.17117873693051,0
49.35409204995175,49.11009170081419,81.85203067910513,0
56.09508115063768,31.570116455427776,70.76893579396716,0
44.125652641084415,43.9878464938207,85.54053626439907,0
55.762787619468575,43.738191429989165,86.00690354076839,0
54.91226653420166,46.84185154022309,109.43876477531553,1
54.18852358935108,48.39850934228668,60.44590381688114,0
46.444035193037706,53.74378867068543,71.51440358899282,0
50.952966815229615,56.076439286624996,87.66325848369871,0
39.55519785414053,43.493577381231,68.17346209789241,0
54.28165875616838,53.49638055544659,65.22836309150497,0
59.58669311143471,57.15411356010606,78.06037001921794,0
38.08088008121896,53.943025374874146,65.86977393161413,0
46.36853316291613,31.594800560915754,82.1368552879419,0
41.35707738076679,51.429146155892965,68.82495399495089,0
29.833037873128454,40.41181454369383,79.49763419858286,0
49.889937015498994,53.45961297435757,91.89885949100132,0
38.15120745991966,53.31054251328487,88.53029382977357,0
45.66255742556675,47.76133548132743,82.32985755818956,0
56.12027617853306,45.07594327470612,82.48279485810801,0
62.036633066328825,53.777952832288896,72.95065463211493,0
50.240030622964554,49.04006782306492,87.8698784523217,0
44.06095982400326,42.2916798721906,103.44586288253299,0
51.881819543860345,59.11460220844107,65.55113165471631,0
37.810359587735036,41.584731912745404,80.22460094356266,0
50.88545093079289,38.229343312706,63.204858472739645,0
48.91644132624995,35.10795451953055,96.96647267761465,0
55.648586230113466,47.056040958286076,75.76754217416115,0
43.76082555901043,35.67081828963809,73.18403992740961,0
49.54810252970352,56.7270612875775,91.18728476646066,0
49.046156935797825,46.644005827147126,80.08378632462643,0
48.78274309750721,53.92832932542619,85.5664581812818,0
59.25143142748679,46.263171412183496,97.79597748927964,0
39.02006311988791,65.33323233514412,83.8391052064073,0
67.48655276948134,51.758426720446764,75.13972056086219,1
53.05204276963703,50.503102038729224,90.6150556108622,0
44.72963837075206,52.04920853180481,87.24345676290577,0
43.53128452638691,57.90147471808278,78.69179264929562,0
32.94062807675684,33.645311197594125,55.1562270909476,0
38.88336645596316,51.69628673092141,70.25857798211028,0
43.50392649560528,54.712532207734846,75.45760370108911,0
46.12783435771167,48.65700789688778,94.00680517777124,0
48.51214445623467,63.100132698726256,85.34127257587758,0
44.86557116316612,48.42861600089073,57.140876783882575,0
52.595102477893384,58.95071667228166,79.0594223989691,0
57.21631817316525,46.47752374947098,80.49941308949879,0
52.12795335369475,45.02271188226541,75.83465151501935,0
54.01167770064107,53.11081868293456,87.27828662021449,0
41.46988564832536,38.48570868892965,83.57410471829157,0
44.59970373241517,51.05814970972191,81.5163980463665,0
47.53243559370702,41.67451441744886,61.04791072185918,0
74.0621426208956,49.426859147441874,100.98729398057063,0
52.50390377654955,55.74342325786921,79.4544033119176,0
51.57243702978741,32.983717129838496,65.74735625930454,0
52.221236872495986,56.0874770777489,62.946084031839725,0
48.51423758526846,63.16414702802548,78.12108969943831,0
47.804980569946075,62.7093733532638,74.46640664696555,0
61.40815019967265,57.513129714278264,98.53488254602476,0
51.21397420451548,61.80007340312525,73.84900730199084,0
50.80142924954122,49.039765518050054,64.24788073603204,0
50.61644349570184,36.825270378854015,79.65515614091419,0
52.12767476325853,48.43333088116905,83.63784466571602,0
68.52377553542719,45.218910303339946,90.77872360683281,1
73.66334757741394,30.9124500996839,77.71218760982563,1
56.2196350636988,43.289629250792004,84.17929270857823,0
56.00509155439865,43.974238089922636,88.01662773951783,0
55.37886112878012,44.123073888383495,78.44290325517616,0
54.225173988641735,55.939400844938866,71.6293931380406,0
51.810653136130846,45.74631045053274,79.36588208682903,0
36.349517171133535,61.2508441363875,81.69786030465075,0
45.52108178666954,44.12281901182138,80.35073950253927,0
47.106880834801515,21.855502309401192,88.24983833745578,1
51.620923197094605,66.58541787361581,73.0675379239654,0
44.89001394618691,44.31818884250242,84.17270001317314,0
61.3257490319002,43.06938906900002,71.95163514300367,0
39.38081107887625,67.34434212006039,76.18017574567435,0
53.192019345241604,46.67796982655293,93.88936032607565,0
43.97818167523566,52.21524396642011,95.38596227227063,0
42.58660459624342,63.12804683009563,81.16872041843472,0
44.80336970719818,58.770641139935265,90.43104752358198,0
48.69524481795054,54.77809341129728,80.28636212081632,0
47.71297980389501,50.264170547902076,60.38343824737407,0
55.630279947155856,49.351545003260405,77.97596203896414,0
51.45583409206324,38.75782751380471,78.80415372770878,0
49.73304070578464,56.849184209030156,74.5279642229987,0
56.44193307259134,52.61121346505221,73.04362478921298,0
46.192908007807276,62.95820712023461,68.61181161728503,0
63.077798759666486,36.92232679247586,76.80827079657507,0
62.385449714194515,51.78440766096332,68.92036506186075,0
46.850418847037396,38.279656008945665,87.76118861838162,0
40.62181569545669,61.1896570607016,81.59220296947916,0
56.63908308375787,59.40949534837809,87.67024890165163,0
60.69484852158306,43.3521622487353,94.7825115220166,0
74.83177185679438,42.392233225110886,80.95371110516669,1
40.235801934094866,64.51377460054111,74.26208712990658,0
50.57906998688833,50.055562804848485,88.26722735687612,0
48.178650560064334,61.748770173962114,84.08901356258852,0
53.11365149825298,45.01803626407346,78.02863564781423,0
56.21108532528743,55.19108593666623,92.79394087645525,0
40.881676115186124,43.39996711085098,90.19050936990675,0
48.832220276385165,55.2995883128404,89.54403637159217,0
38.059248621179954,59.19758554233978,67.83999882973208,0
48.45741876617759,59.55056084266192,66.65669088591486,0
53.82393379792648,35.38449943703735,73.64526760005842,0
55.74006097132469,68.50259752794908,98.48960384254818,0
47.87459319952669,57.75863279656492,85.39652268340062,0
62.19225766886455,51.06130956275414,84.9850348199511,0
56.13225433475462,41.429186502581686,63.09540378108879,0
55.565821751729864,40.4016727349132,75.76926535775243,0
47.259098488218946,43.840065812398564,74.34405799399629,0
42.11695120666346,50.55742405666089,73.64391439920898,0
62.327122394433445,61.316464598097426,64.24850717918471,0
57.00390534921577,39.95644010354741,76.82139012051186,0
35.16038150476453,41.13922435445511,77.75871241685437,0
63.357112269445125,58.712145296851475,69.69081135278181,0
42.63265366430865,50.957667986428824,85.05941132636922,0
50.56926170397093,42.1042751581203,86.05926987487804,0
56.629578757954064,45.23715581820478,82.55450155368293,0
46.26398282306923,52.20514531352183,84.08781441819313,0
50.09517521472645,55.017647535414284,92.94959581945328,0
39.93133694176453,53.579146636850744,61.46182056116795,0
57.09288843882179,51.90029472882844,71.01007563011981,0
47.33562624689359,55.753279450099654,77.50990170632878,0
52.13945511736023,53.27652467597137,78.48400803705309,0
58.32984755358641,53.510283163142695,86.28197730622271,0
53.37046329737086,59.47650861880807,97.67811907718007,0
55.84670155148139,47.41152359850351,65.89773750987683,0
58.58267929017059,55.707298406051386,70.1346090457763,0
85.26493777542721,57.17769614565832,87.06996507419231,1
48.52035673363079,38.89380436774266,94.25701183053158,0
41.488119315091254,58.21487258976786,71.38992328869878,0
54.4780848031333,52.23518379876035,80.16452389394952,0
41.267429341697714,51.79066707728167,84.80841478074313,0
50.21963871157603,45.2407364542525,88.04704850954207,0
53.89038296132596,44.308337853625176,83.39816437840132,0
60.89410592310462,57.16867244569362,92.75587971813214,0
58.98857886882571,41.31171513896156,90.24562361430459,0
46.323196442123496,52.17212092693969,80.54030722653668,0
67.1664765938092,56.254752953816876,87.83297350534828,0
38.0557104968566,43.590156225521845,78.5491783637987,0
53.15042121667984,48.68671342241733,79.75749032977438,0
70.3778927249182,48.68423723521812,88.52378436253997,1
39.66278896928892,40.88379458243178,77.08043926522402,0
46.36909009783458,41.74748953126229,74.43805709588062,0
49.87713301775164,65.47007903047728,58.85773221262518,0
63.65714855977186,26.71273973614836,97.31658859512495,1
52.576684010259235,61.26170146196014,85.50686865339884,0
43.1659050784124,50.88576583686228,85.98678424560792,0
52.48015972248542,42.70049579666229,93.03148105975349,0
45.527343981152214,59.87549296999083,88.3084967075128,0
48.27297116940585,67.2184260875722,75.91525429753082,0
46.421564084032156,51.3700740982584,74.27919702532346,0
47.688964759257324,49.58792212181595,80.5000395304322,0
39.848759298974144,51.043407171339226,78.29360435207262,0
49.83212004864098,54.957303012402015,85.5675824806284,0
29.61434186000953,50.96737633438121,87.86219095952757,0
47.233693709074274,55.0402411532379,78.40801709789027,0
54.17724696970758,44.92071369523992,71.1735839896781,0
37.20153210910076,65.17891672838773,90.90984525703405,0
29.952388636353106,45.769879009143644,66.36311554114803,0
54.84729873581769,55.7994333824207,87.92254394514653,0
58.46512111182755,54.69068235366448,53.35676987402641,0
54.657771179456184,47.70333093420484,72.96072822373576,0
45.694529011194994,62.35527958367738,88.83979080743997,0
49.14675145146545,48.83593820992601,82.71027669266451,0
52.8975882398774,46.522045176254395,67.00897781691862,0
41.98316277677897,46.6178779036311,86.75371259606348,0
49.70685321433784,52.61005131440532,82.72948891010999,0
52.46370970783557,49.92763657047637,74.6180418817307,0
32.429926921633395,56.04157667092367,77.00612820028631,0
49.16277994864699,56.235373244431614,92.29307286110453,0
53.03414459267793,51.647083126389234,80.12192807543106,0
46.99246207633743,47.80510005130843,98.42631049861225,0
48.22159335860022,43.58833137187179,73.98420830611586,0
44.32248612016963,46.000706893304,79.4144979132643,0
38.57562908537398,50.018124725375365,83.02655718767217,0
43.87125952553683,53.99591695045589,86.10737652675809,0
52.46336813739971,42.82471270139286,70.86616460830288,0
57.52983669390635,57.939854289753185,71.30225590645246,0
53.20081602979218,49.475170549146135,81.8623078674442,0
55.75977402430365,45.03773392674702,77.21156528468217,0
46.60081659525153,48.68561988787572,96.59559178849089,0
43.141976681922486,46.46859785931736,85.00489703281391,0
48.94800410443149,58.140391959497435,89.94626403027391,0
63.68887762362226,48.327691758265146,87.18829822972047,0
45.932316659867254,49.01789381950502,78.44772564246341,0
53.091611739959674,43.61761442182108,83.83452516307867,0
39.48321004641951,46.141164212912535,82.19827841309132,0
38.28941080334832,61.45538524573156,91.99344985882333,0
56.27218909652643,56.84631463135287,89.20317595154707,0
46.734889945473434,59.38439712027992,76.18162627075101,0
55.85654469041231,51.93549130218362,70.8876362281247,0
44.672326187658555,54.92463613681945,92.40456705531733,0
52.42819209407416,54.965206063267445,59.22803176999412,0
46.7977553410108,58.12059529646054,69.39695063372565,0
57.05440570771374,52.09983124847147,83.83293051430299,0
39.823489321925805,44.07229745447218,85.68077637536535,0
37.92162851302582,60.2658753950852,63.285232894914145,0
47.875331206199434,51.329904205258345,89.62942787816264,0
39.281252811713834,39.27536549650333,91.42881347265262,0
56.203165656136825,41.30058863633107,64.49475030641231,0
49.98891177994933,50.19860659809295,66.95080739955176,0
42.867790236298,74.010050331763,75.35337907493644,0
54.50981976578195,49.33136821698136,85.21634720124982,0
47.94003064747598,57.8398859663948,92.29814710273114,0
60.136780572947245,58.777352648422166,70.97546297834592,0
51.07493185426588,52.394446369682065,78.51279944523574,0
49.89617346464467,52.12667756729799,68.41579792581531,0
60.43684065636752,42.34383343435699,60.88789240193772,0
52.87995826884802,58.99298006580552,88.96557688292982,0
44.247121414524244,43.972358098365355,77.0794309406782,0
50.86623223909366,63.83319967278237,74.70911013110906,0
38.35108511943723,49.793516377470446,66.39517892805728,0
61.143692341590985,47.45759486280741,84.5551103210848,0
65.89153334261141,50.651681860044604,91.54894086455258,0
48.364908376357505,61.87957251033812,77.18554290482939,0
49.11192150439883,44.150520725159915,50.3056353185535,0
56.12253741680579,50.75392748630939,82.11365390842654,0
50.72449970487753,48.49998668810471,76.39350506323918,0
79.07986874859924,48.500703385456525,85.24447341137208,1
51.36596169708398,54.11177593961635,67.05962464817759,0
50.0562686410896,45.99252723029021,87.77470591632553,0
42.97027248978304,51.22838049217307,86.1930228844466,0
51.27826794642617,43.927564475501455,62.1034135524513,0
60.112653236560725,34.370268098376926,88.31718899423113,0
51.50033147489883,43.336889781824325,65.46669861005887,0
52.085296562226475,61.23394182965342,91.52195162932192,0
63.27100799206498,48.70176706505003,83.29111124506817,0
47.17781262762798,34.08765532696903,88.6832692390051,0
51.70698520599745,53.39764273327341,90.28796484670748,0
44.42948191468905,51.43853296938876,89.1112494117009,0
46.21191700082174,57.90941564109404,77.94551929166384,0
48.512387520325156,34.482708721010134,88.82011346870786,0
50.4788137869137,52.91134035430915,69.87098974095493,0
49.430360763979834,58.69799727501163,62.82415548237553,0
55.38691640069377,54.96120999641915,84.6659854620688,0
81.0409259470961,58.41411267937659,74.26070866892493,1
42.25075114797026,31.668909016776354,82.60387666110121,0
52.87317159198702,48.097307642666856,79.37301954509759,0
52.34931118295063,47.90836979066504,74.54063544710019,0
44.86778814499364,48.801407972354575,79.92669208224213,0
45.17303042255806,53.9315544535074,82.09877206598365,0
42.352531914316735,48.65032551682459,81.21092929192967,0
51.53148818425753,40.96449212221033,80.70124270919433,0
43.12054572730761,49.445793794833534,80.62491206572574,0
43.82648964370196,54.61190786037358,92.76258111897074,0
53.2823918914626,51.68436777564047,90.38955854665691,0
49.85963241586184,76.40617905735061,80.00909317828922,0
61.98240233682776,57.704890548184565,76.16971810464027,0
45.4107201631995,43.211620569697715,81.84624538322745,0
50.89453614320341,62.79330691141728,90.67475531454528,0
60.85982997591252,65.61173724913576,82.8378949577305,0
58.122415835337264,47.90274376754198,64.19650763866304,0
51.48601823904661,69.4323747590505,92.16031785673555,0
57.69398248535356,46.90007172849221,89.36124023927334,0
58.09383805972951,47.37489927496339,72.64405619682152,0
51.57585524322644,67.89369524902844,76.63330212479273,0
54.003710217531086,62.26187368139397,92.20563091271322,0
50.61698037167985,38.8122318425868,62.57577558681023,0
48.88091279660962,57.50907573572102,74.62323319823528,0
38.86359247286369,52.62597822967984,82.36352485782635,0
77.70318622928772,42.27150069985105,81.65385079808283,1
47.862600960873245,62.4634180864931,76.86330127459242,0
72.68056060887346,59.97792491863864,97.06896283286558,1
51.41158599804401,48.037006131880034,47.887158790145065,0
54.29774803735547,65.63651945677644,80.15227050403367,0
56.410300485536396,43.55455784709837,81.99959408897429,0
51.12101846067613,40.43744682412917,84.7602778607573,0
44.20569830155492,49.518102222055774,77.36951154367495,0
53.417602712130694,53.88019282257688,76.27571148282662,0
50.19837655702922,49.2305409941116,66.07594421031146,0
54.17977021156926,42.741215819101505,67.96333190738109,0
49.87133967888719,52.40845069385694,84.77419548087911,0
47.77953865220644,47.54768663581289,65.80107165607537,0
43.500327896179755,38.650036867608236,74.81187882230107,0
52.11548711948039,43.40210942775796,90.73541299619458,0
46.12273363865978,49.540461401206215,86.45870050243568,0
43.733252134797226,54.2500369373725,81.2708578170662,0
44.36335306583475,64.9810969123294,96.61158471099806,0
59.3631563056054,56.011424252581584,80.93859672475963,0
47.94825825155909,44.07792912798735,78.32331093956999,0
44.28983794081561,52.599924242104365,84.61124539219142,0
40.30870724582323,56.5429320333654,85.10432569708897,0
58.14908220532289,58.60830783913153,62.09913419739215,0
57.682723825712074,63.496227907825826,75.92515052753745,0
50.485309411491556,54.15097119524778,99.58153883345598,0
47.43713314688675,48.819671430192564,86.54049827435,0
51.490560029843174,62.67201816909465,95.04691383459057,0
53.19667050521772,54.176534342473204,68.6303966826218,0
42.90634185921766,51.764537770219455,88.06031448721676,0
28.529050470964783,52.92190801172436,90.93894248150266,0
57.9673907446443,54.74253160276342,86.02950723729091,0
53.291927385096834,45.685249813775926,96.70128337152121,0
55.2389591572259,48.80042436676365,87.17927830792698,0
44.890133150005475,59.06974285094985,84.16790837202043,0
40.222102903696886,55.56521440528716,84.54922299798864,0
67.5581084263613,46.17277949290003,74.30207320270225,0
55.47815995074732,55.11800133849166,70.63875368099545,0
41.57919253743971,47.43341870728215,60.5173244856159,0
38.50236687937871,57.7915808801926,86.83851294568144,0
42.22641922116668,31.572187669465723,96.38812760704519,0
56.84748731095768,51.22792984867491,67.73933638523015,0
52.94517191314628,46.65007636677644,79.25261297934064,0
52.44002823098171,44.57187535543471,88.00273354238897,0
49.26677994777768,57.9620350899071,85.2478203496693,0
62.658380548593044,42.55993177014624,77.46470608513762,0
47.79605302512193,59.659656870763044,78.0387208248104,0
45.79621397984141,58.22508834870523,89.58108841900862,0
51.395824434350764,50.26356195061853,83.9082724690788,0
39.4855228213571,55.43759116095515,77.72590096362856,0
46.895689074013376,61.936322195404145,81.80997077122181,0
51.01167786397259,46.760010246465804,75.60125111052103,0
59.15935597817553,57.42771617135666,82.28447039457612,0
45.62274436829033,52.55433160313992,79.62488254555957,0
58.53077802427979,45.99568221926898,90.27057443117101,0
53.72323566111645,40.51583293186721,77.18378654968618,0
52.655413319798285,64.27046748336869,90.05495855376954,0
50.85189122870985,57.554154250234,96.46870790091026,0
59.222837752013874,52.62947589149383,89.65963751777139,0
53.42987661368294,42.01908711184035,87.48746084146,0
45.77634418062024,55.74981989420717,91.27839283843562,0
54.03038787500282,62.299101277564716,69.44408026543667,0
50.6376457135589,68.76380365878732,75.00282698426722,0
45.10846669723318,58.22523673018734,86.56574177069346,0
63.872895649820066,50.034377261016665,90.61489465046282,0
56.657592842239175,70.13377026840085,81.71311598345413,0
40.58471490900134,56.48701637508446,103.36044944022147,1
56.46704296039496,21.779879013049523,65.10816497176536,1
44.70102988874163,58.518441726573776,78.22119456659561,0
49.03464966655681,52.16397240739515,96.66909854860951,0
48.93899690285787,53.42701776827724,94.25550480085056,0
52.32582848461774,49.764038672748875,80.29536906937749,0
48.952170246964876,60.88962090542862,73.26766982699984,0
56.104195692896184,57.70417876546205,92.61522820284873,0
47.707344174315764,61.732653620129256,82.8922206232104,0
56.68207998742869,42.866562161870895,80.78067668036734,0
64.97263563839223,48.40354355607173,78.9093738271498,0
48.150558155049985,70.44703961421517,80.62227801948508,0
40.99521531096062,65.2713337686653,78.8366372677038,0
49.423256299223425,38.75969105530629,83.80183742830977,0
58.80665782944334,37.06584682466132,92.30070784225497,0
47.05039116096326,38.36469510687135,69.36884590150098,0
51.55032386762014,51.370459199881154,62.49816871873608,0
51.36929528015583,39.4435673868083,79.42056554194812,0
57.75047760905609,41.270354605365384,74.16972776842294,0
52.294492910097105,36.65848019812083,84.00508863914571,0
54.610889845270535,51.81326785959922,68.20663208964307,0
58.11831837667253,48.51637159065382,74.6093932195289,0
47.73193052393075,16.984876744022166,65.65672957184758,1
44.349230252920044,50.797690422805005,73.83034398929519,0
48.55993728506397,43.55888111884614,89.65087431148868,0
59.49232795830465,51.86381931373121,79.38360309128197,0
56.238663575618304,44.770184789569804,87.31667938421559,0
42.05688399817166,56.078861413293026,63.91761222399981,0
48.70782431786423,53.0371815053165,87.29750937022268,0
50.54142643403307,44.346427602274446,89.21268833151508,0
36.79130784387559,45.557975873029534,78.60269430980763,0
63.28869289066136,49.368612907390954,82.58419285709648,0
49.314859260879935,43.595821571377584,80.46911298440037,0
51.66199510526114,42.03549090589775,78.63081179468323,0
47.257305044545575,45.945256221696816,85.67939022312837,0
40.70987099129562,53.28459798902622,94.44495294288063,0
47.802122798356926,54.11112282868902,85.77577668867235,0
49.53131357582756,61.44528068244996,70.94856302471952,0
60.913959115748554,47.81009036782513,74.49188526912533,0
47.07804030398035,43.23274923562303,83.47221895527606,0
55.44505170220006,65.9020347434019,67.1343031954693,0
47.60811642794442,42.224749405277805,62.36370378246901,0
36.35215181797841,65.20353863175774,77.35273760137095,0
48.319958734976545,48.438759543268574,80.26103515622579,0
46.3409438810065,45.30179338471133,81.09418465465944,0
46.630263487347094,45.86929670803204,74.81805986162472,0
48.63112018055909,51.315474335367114,81.63646053746231,0
50.17683776694856,40.4692978559883,80.37319114764078,0
51.288149765891795,58.34501172113266,88.33219921313673,0
66.03663459935467,48.99259724811415,99.68798903611297,0
46.35345450811163,44.38320630816767,84.23881413388064,0
43.27100633648368,30.72540300402634,75.28416952930631,1
60.241534541915,55.47599868961356,60.829230341002095,0
51.64368194903133,61.279925741782634,88.41823377511889,0
49.797324191677355,60.22790661204691,68.97256479026689,0
55.41574706551228,58.3858918381326,81.10024775224328,0
47.091630295252706,43.09403130561087,61.924189479252604,0
54.08378880094655,59.446186762342606,88.96482911455081,0
56.78735131548864,42.00965760560298,82.70649841866197,0
54.00074519848253,53.89524075817535,77.32834823316912,0
47.35931168282689,46.69682977044668,93.37682914200929,0
49.086765606071395,47.80529883128507,63.550379591517355,0
51.356521613599796,61.78393356160653,80.44796277959126,0
44.41664039977564,58.686949485293525,81.20262132999966,0
46.410086023913706,50.30211623547065,55.970438275687734,0
50.137160029723326,31.65806000679018,86.87625883524228,0
42.81377576437795,36.157802782486826,89.00002890253432,0
46.06279897948769,56.605811780695426,67.97068085994567,0
55.573812958254436,62.38760628681334,88.23148882288632,0
53.45047306105376,49.42202204092661,89.23692279427334,0
57.99961162441778,47.08377365954898,72.49538241865866,0
47.95992853651493,36.708743191903984,69.62194646474228,0
56.555688515429786,31.307524912451935,83.04076199774791,0
46.77118610551916,47.548297362344016,85.25394257896494,0
46.6663232612288,44.512407935395586,75.08893093024918,0
75.02555650128872,49.69098622711195,89.27690458492626,1
51.84763610689977,64.0574906597186,88.44498441547992,0
46.99016072676379,42.70415669473916,64.2953168577065,0
54.02374595708598,49.479474331165235,73.37392632585396,0
83.07360750468314,53.83258865782513,74.18027672273536,1
48.562514170888406,58.08361764572855,88.72831540153486,0
57.195092356628415,59.39320657077894,72.16782020795628,0
48.443422621141394,44.969472591034986,81.90745858897877,0
60.881298705484824,49.77155386554902,74.76908499408756,0
47.799935765819384,50.82853360199053,81.03447187871028,0
51.760300622897574,60.21865099109712,67.63192119390165,0
46.931026658751605,47.82046532151412,84.64540935167003,0
54.11788956382419,44.11390011838006,72.69999904732748,0
51.691238349721075,54.95021190692927,86.9419002118693,0
45.705885703625206,42.54934131398821,79.46048847732027,0
48.157709482383545,58.13343050669419,78.33439485583902,0
49.33155349790066,43.32374346682235,68.81934340518984,0
54.208538755042454,60.29023359014964,73.61607896242975,0
49.55681750735138,49.69746831891342,85.43603192602646,0
51.07054871787096,42.58642622283256,69.9390644412041,0
52.79110160221382,49.059927675094514,57.43989841819706,0
59.02464777007133,58.028163537504824,76.64455578259852,0
51.26822352123939,45.57306077420934,76.11541153699012,0
40.43401760256319,54.262118939997016,76.3342339032226,0
46.108908310300855,57.12373973262794,90.80403028799694,0
52.20706999000336,49.227190192148676,59.212191136157124,0
59.77495235503716,42.48028003716261,84.268216754796,0
43.889891129486614,49.32270684372711,68.4823805606384,0
55.32840588785542,45.731298332556904,64.2749744584651,0
51.40804106377715,54.6244411292838,66.79012590997827,0
44.66392129481674,45.726697188250164,86.98290674839603,0
36.086892998642995,52.602918156411306,85.73891249061562,0
65.39062223516328,63.25966048761664,71.77476496258902,0
56.33222194673512,37.14539000260967,90.17965790691073,0
51.73546125350976,42.67360279717879,93.64427818831506,0
56.39564955666325,59.6880671012174,89.55745682691686,0
55.59548455526363,48.75910954284376,91.3657151479259,0
52.66111366590463,40.86000998480226,88.73496826500289,0
57.27014429883567,52.40055088024697,67.03842005501735,0
50.637398161458336,63.44764468282338,72.9998356939027,0
62.039062463629946,50.10502286436723,70.5753243329578,0
57.220730533298756,60.20295861555611,70.75038256545413,0
54.05749579126697,50.288757942646974,100.52697959288011,0
42.331390575811916,53.75483530317959,69.10669861664931,0
48.74288501496457,13.647422817174586,95.0851944263959,1
57.30052558054687,50.3108231364148,73.54827280253897,0
48.28844285258938,41.6655539232242,75.47196339181811,0
46.2871303309692,59.277326568438426,82.29793509561333,0
60.72826487826387,44.60672059008903,91.17828100462802,0
67.09327765901946,43.774756736278974,104.1346608420688,0
41.08892515086747,57.65834410192043,64.1528079061306,0
48.0070070378561,49.64807944570666,86.88789811009465,0
60.10705810619669,44.66102148490824,75.08683805118572,0
48.478919820618934,46.84838137788888,80.79919304082973,0
54.42810354432128,38.77718038896939,67.78687368240836,0
55.023310864306076,26.537088108599402,94.33763073920467,1
47.16767359926618,45.05522670795561,79.6651174004694,0
